stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
HOU2LYAU,HOULYA,Lyautey,462 Rue Aristide Briand 62150 Houdain,50.46705977756825,2.553520622445975,,,0,
CAR1ORA1,CAROR1,Oran,1 Route d’Estevelles 62220 Carvin,50.47313193355991,2.9175580069675817,,,0,
HOU1LYAU,HOULY1,Lyautey,381 Rue Aristide Briand 62150 Houdain,50.466352324433736,2.552758506298095,,,0,
BRU2MJUI,BRUMJU,Maréchal Juin,178 Rue de Terre Neuve 62700 Bruay-la-Buissière,50.4691828367715,2.55026841569432,,,0,
DRO1ROUS,DRORO1,Roussillon,1 Rue Ile de France 62320 Drocourt,50.38833005903083,2.921631350876049,,,0,
DIV1PKRU,DIVPKR,Place Kruger,Rue Moise Capelle 62460 Divion,50.46730358669902,2.506683599380121,,,0,
LEN2PDOU,LENPDO,Pont de Douai,42ter Avenue de Varsovie 62300 Lens,50.42809390787852,2.8370293974878726,,,0,
BRU1MJU2,BRUMJ1,Maréchal Juin,447 Rue Roland Garros 62700 Bruay-la-Buissière,50.46964210244956,2.549286326115298,,,0,
LLS2ECOL,ECO2LR,Ecole-Place,69 Rue Lucien et André Laignel 62190 Lillers,50.54817093169837,2.4541441014137857,,,0,
HEN2EDF,HENEDF,Piette,658bis Boulevard Albert Schweitzer 62110 Hénin-Beaumont,50.41823414610882,2.9693908182214943,,,0,
LIE2IME,LIEIM2,IME,93 Rue de la Convention 62800 Liévin,50.42928122383045,2.78499851737085,,,0,
HEN1EDF,HENEDF,Piette,659 Boulevard Albert Schweitzer 62110 Hénin-Beaumont,50.41828740236309,2.969503838488481,,,0,
AUC2ZI,AUCZIA,Z.I de l'Artois,210 Rue Raoul Briquet 62260 Auchel,50.51298522350002,2.46381244138474,,,0,
AUC1ZI,AUCZAR,Z.I de l'Artois,223 Rue Raoul Briquet 62260 Auchel,50.51296736730525,2.463727977331,,,0,
NOL1PTT,NOLPOS,Poste,22 Rue du 10 Mars 62221 Noyelles-sous-Lens,50.42882307400896,2.8768304922089127,,,0,
NOL2PTT,NOLPTT,Poste,115 Rue Jean Jaures 62221 Noyelles-sous-Lens,50.42885294528976,2.876156577977776,,,0,
BLE2RDMA,RDM2BZ,Marthes,635 Rue de Marthes 62120 Blessy,50.61929059724696,2.3261437777851057,,,0,
BLE1EGLI,EGL1BZ,Eglise,200 Rue de Bretagne 62120 Blessy,50.61534411704641,2.331939185636936,,,0,
BLE2EGLI,EGL2BZ,Eglise,200 Rue de Bretagne 62120 Blessy,50.61538897333623,2.332066068470936,,,0,
ISB2TERS,TES2IS,Roupie Terrain,460 Rue Louis Dupont 62330 Isbergues,50.62984028416327,2.430924511361263,,,0,
BLE1RDMA,RDM1BZ,Marthes,595 Rue de Marthes 62120 Blessy,50.61912913113567,2.3261015146897805,,,0,
OBL2BSAB,OBLBSA,Blanc Sabot,2 Rue du Blanc Sabot 62920 Oblinghem,50.55845582830632,2.5936988457356738,,,0,
OBL1BSAB,OBLBSA,Blanc Sabot,2 Rue du Blanc Sabot 62920 Oblinghem,50.55854565361828,2.593642975006238,,,0,
ISB1TERS,TES1IS,Roupie Terrain,460 Rue Louis Dupont 62330 Isbergues,50.6297416570096,2.4308679158757345,,,0,
DPDOUR,DPDOUR,Dépot Dourlens,265 Rue de Bellevue 62700 Bruay-la-Buissière,50.48492919124642,2.522056638115488,,,0,
LIE1IME,LIEIM1,IME,93 Rue de la Convention 62800 Liévin,50.42919206314944,2.784843210095781,,,0,
LIN2MAEC,MAE2L5,Mairie,18 Rue de Rely 62120 Linghem,50.59296838715492,2.368243353537016,,,0,
LLS1MANQ,MAN1LR,Manqueville,33 Rue Principale 62190 Lillers,50.57683014025136,2.465791177732304,,,0,
QUE3RDLA,RDL3QR,Lambres,3 Rue de Lambres 62120 Quernes,50.60326626680416,2.3687430614998144,,,0,
SAV1RDA2,RD21SV,Rue d'Aire 17,12 Rue du Faubourg 62350 Saint-Venant,50.62142583223337,2.542583550691193,,,0,
LLS2HACA,HAC2LR,Hameau Cantraine,89 Rue Principale a Cantraine 62190 Lillers,50.56892104986866,2.5140702683355323,,,0,
LIG2MAEC,MAE2LY,Mairie,1 Rue de Rely 62960 Ligny-lès-Aire,50.5592508482021,2.3506048937183093,,,0,
GON1MMED,MME1GN,Maison Médicale,7 Residence des Violettes 62920 Gonnehem,50.5575282421152,2.56826128197185,,,0,
MAH2ROBL,ROB2MZ,Oblois,190 Rue de l’Oblois 62120 Mazinghem,50.60585317798965,2.432134138030793,,,0,
LEP1RDMO,RDM1LP,Ecole,17 Rue du Moulin 62190 Lespesses,50.56246812250501,2.4245875538481,,,0,
VIM1GARE,VIM1GA,Gare,35 Rue de la Gare 62580 Vimy,50.3738956418682,2.8217718309038964,,,0,
VEN2MANO,VENMAN,Manot,94 Rue Alfred Nobel 62880 Vendin-le-Vieil,50.45922993353757,2.8410219395574288,,,0,
LOZ2ABR1,LOZAB1,Abreuvoir,1 Rue Joseph Carlier 62540 Lozinghem,50.518973869698605,2.498232430474965,,,0,
HAR2BH21,BH21HA,Bellevue,70 Route de Lens 62440 Harnes,50.44040713202985,2.88485100559006,,,0,
AIX1EPI1,AIXEP1,Epinette,24 Rue de Nantes 62160 Aix-Noulette,50.44120128915294,2.695958366775202,,,0,
BEU1PRE1,BEUPR1,Préolan,789 Rue Aristide Briand 62660 Beuvry,50.52740438185275,2.704611738957928,,,0,
LEN2LAM1,LENLA1,Stade Debeyre,278 Route de la Bassée 62300 Lens,50.44997083244881,2.818515379160426,,,0,
CAR1BH31,BH31CA,Saint-Paul,4 Route d’Estevelles 62220 Carvin,50.47253973757699,2.917565214796422,,,0,
HOH2BDH1,HOHBD1,Bas d'Houchin,16 Rue de Bethune 62620 Houchin,50.48451953727309,2.6275052690418823,,,0,
NOY1CCO1,NOYCC1,Centre Cial,9 Rue de la Champagne 62980 Noyelles-lès-Vermelles,50.48379066490478,2.72596146768769,,,0,
MEU2EPIN,ME2EPI,Epinoy,768 Rue Casimir Beugnet 62410 Meurchin,50.49554244038036,2.9082951868884472,,,0,
LEN2IUT2,LENIU2,I.U.T,16 Rue de l'Université 62300 Lens,50.43752569886973,2.809348559556582,,,0,
VEN2GRIS,VENGRI,Grison,6 Rue Alfred Nobel 62880 Vendin-le-Vieil,50.45687011741754,2.83220021629328,,,0,
ESC1HDE1,ESCHD1,Haut d'Estrée,19b Chaussée Brunehaut 62690 Estrée-Cauchy,50.3964220152122,2.6109798043715573,,,0,
PER1MAI1,PERMA1,Mairie,Grand Place 62550 Pernes,50.48401441675252,2.4102345758197017,,,0,
FOU2COC1,FOUCO1,Cocorico,200 Rue du Général Leclerc 62740 Fouquières-lès-Lens,50.42055040707882,2.8968810682450945,,,0,
SAL2LAO2,SALLA2,Laon 2,94 Rue Constant Darras 62430 Sallaumines,50.42287723109144,2.850966154577564,,,0,
PVE2GAR1,PVEGA1,Gare,24 Rue César Luccarini 62880 Pont-à-Vendin,50.47112191777909,2.8761467376861334,,,0,
HAS2CEN1,HASCE1,Mairie,24 Rue Roger Salengro 62138 Haisnes,50.50837021891664,2.8019825199491697,,,0,
ANN2CON1,ANNCO1,Concurrence,58 Route de Lille 62880 Annay,50.45234860997391,2.874863043867909,,,0,
PVE1PLA1,PVEPL1,Mairie - Quai 1,15 Rue du Général de Gaulle 62880 Pont-à-Vendin,50.474412406916606,2.884800459401941,,,0,
VEN1PSA1,VENPS1,Salengro,6 Place Roger Salengro 62880 Vendin-le-Vieil,50.47328112141543,2.866511399945701,,,0,
BIB111N1,BIB111,Onze Novembre,47bis Rue du 11 Novembre 62138 Billy-Berclau,50.52383937724199,2.878416548148444,,,0,
VEN1MANO,VENMA1,Manot,94 Rue Alfred Nobel 62880 Vendin-le-Vieil,50.45910576420826,2.8406693180210034,,,0,
LEN2KEN1,LENKE1,Van Pelt,73 Avenue Alfred Van Pelt 62300 Lens,50.43003454257204,2.8386079158697903,,,0,
BEU2QUI1,BEUQU1,Quinty,141 Route Nationale 62660 Beuvry,50.52199109051241,2.6644654812503923,,,0,
ELE1RBE1,ELERB1,Bellevue,3 Rue Tulipes 62300 Éleu-dit-Leauwette,50.4178794396117,2.8107086477767,,,0,
LEN1SESO,LENSSO,Sécurité Sociale,79bis Avenue Alfred Van Pelt 62300 Lens,50.43148040833942,2.8426820126756778,,,0,
LEN1IUT1,LENIU1,I.U.T,3 Rue de l'Université 62300 Lens,50.43805900990845,2.8106601383826546,,,0,
MEU1EPIN,ME1EPI,Epinoy,792 Rue Casimir Beugnet 62410 Meurchin,50.49551402664165,2.908618364793469,,,0,
BAR2FET1,BARFE1,Mairie,13 Rue du Docteur Capiaux 62620 Barlin,50.45793298545685,2.6169792820113056,,,0,
LEN2REAN,LENREA,Les Renardières,7 Rue les Renardières 62300 Lens,50.45106867356105,2.824540472293466,,,0,
WIN1RAP1,WINRA1,Rue André Pezé,58 Rue André Pezé 62410 Wingles,50.48891274774012,2.855397561644977,,,0,
AVI2CHV1,AVICH1,Taverne,34 Av Theo Salingue Pere et Fils 62210 Avion,50.411098673672456,2.854608826131762,,,0,
LEN2CIMS,LENCIS,Henri Barbusse,66bis Rue Constant Darras 62430 Sallaumines,50.42408165302899,2.846146927927808,,,0,
HAI1BH20,BH20HL,Quartier Fosse 7,98 Rue du Marechal Lyautey 62150 Houdain,50.4639152222327,2.5559809430608733,,,0,
VEN1BORI,VENBOR,Bois-Rigault,1 Rue Nicolas Copernic 62880 Vendin-le-Vieil,50.46179065021791,2.8334997169101213,,,0,
VEN1GRIS,VENGR1,Grison,8 Rue Alfred Nobel 62880 Vendin-le-Vieil,50.45699402866647,2.8326230703366777,,,0,
MON1CAC1,MONCA1,Cachin,41 Route d'Harnes 62640 Montigny-en-Gohelle,50.43330653622516,2.9319602972188545,,,0,
EVI1CIE1,EVICI1,Employés,212 Rue Emile Basly 62141 Évin-Malmaison,50.44024986288685,3.022004023916693,,,0,
BAR1VIHO,BAR1VH,Vieil Houdain,337 Rue de Fresnicourt 62620 Barlin,50.44422656143384,2.607545179874575,,,0,
BATT10,BATT10,Lieu de Stationnement,155g Rue Pierre Mendes France 62232 Vendin-lès-Béthune,50.5391420005878,2.5933043473428445,,,0,
BAR2VIHO,BAR2VH,Vieil Houdain,337 Rue de Fresnicourt 62620 Barlin,50.44427160749097,2.607461118636889,,,0,
AVI1SEIN,AVISEI,Seine,4 Rue de la Seine 62210 Avion,50.39840583614312,2.809037105364004,,,0,
LOOS2SR1,LOOSSA,Saint-Roch,31 Rue Decrombecque 62750 Loos-en-Gohelle,50.45802927724582,2.7994361708794875,,,0,
AUB1RNEU,RNE1AS,Rue Neuve,191 Rue Neuve 62190 Auchy-au-Bois,50.55442900748797,2.3730635393012367,,,0,
VEN2LEN2,VENLE2,Lens 2,33 Rue Auguste Mariette 62300 Lens,50.45875997382146,2.826287696805884,,,0,
NAV3LEN2,LENNA4,Navette Bollaert - Quai 4,1 Route de Béthune 62300 Lens,50.43243456729676,2.821845102074346,,,0,
LOOS1SR1,LOOSSR,Saint-Roch,1 Rue Denfert Rochereau 62750 Loos-en-Gohelle,50.457966842997024,2.799337213387336,,,0,
SER2JEUP,SERJEU,Jeu de paume,514 Rue Principale 62530 Servins,50.40811850909053,2.635853160265124,,,0,
DIV1FMAD,DIVFM1,Fond Madame,106 Rue André Lebacq 62460 Divion,50.46055651973015,2.519324505235897,,,0,
BUL2MARC,BULMAR,Fernand Marche,20 rue Fernand Marche 62160 Bully-les-Mines,50.44516086853188,2.7130726251265487,,,0,
HER2SALE,HERSAL,Place Salengro,38 Rue Emile Zola 62530 Hersin-Coupigny,50.44086719078371,2.6436067040689952,,,0,
LCR2RDCT,LCRLC1,Les Chouettes,1441 Rue du Touret 62136 La Couture,50.56728451102491,2.7064255821034418,,,0,
NEU1CIME,NEUCI1,Cimetière,1720 Rue du Bois 62840 Neuve-Chapelle,50.57989535953583,2.778146129618031,,,0,
SAY2BDOC,SAYBDO,Bec d'Os,1008 Rue de Bellenville 62113 Sailly-Labourse,50.50780252149956,2.710320580771232,,,0,
VEQ1RDVE,VEQRDV,Route de Verquin,8 Rue de Verquin 62290 Nœux-les-Mines,50.48819993693799,2.655765007292628,,,0,
LAB2SALE,LABSAL,Salengro,397 Rue Roger Salengro 62122 Labeuvrière,50.51949142622551,2.567790436579531,,,0,
AME1LABE,LAB1AM,La Bellery,60 Rue Principale 62190 Ames,50.53641828399408,2.407551927000358,,,0,
BUS2LPRI,LPR2B1,La Pierrière,1599 Rue de Guarbecque 62350 Busnes,50.600445094211146,2.506641150891832,,,0,
LLS1LFLB,LFB1LR,Cornet Bourdois,51 Rue du Petit Carluy 62190 Lillers,50.58614807240252,2.4763970042518464,,,0,
LCR2DOJO,LCRDO1,Dojo,67 Rue du Colonel Bento Roma 62136 La Couture,50.58059991954795,2.714413632222038,,,0,
BEU1MONT,BEUMON,Montgolfier,179 Rue du Général Leclerc 62660 Beuvry,50.51723555575916,2.687567384421945,,,0,
SAI2LGRI,SAILGR,Prince,256bis Avenue François Mitterrand 62114 Sains-en-Gohelle,50.4458783378473,2.692015318148272,,,0,
VIL1RFOU,VILRFO,Ecole,18 Grand Rue 62144 Villers-au-Bois,50.37357802260991,2.6720862406129067,,,0,
SAL2GUIF,SALGUI,Guiffroy,17 Rue Ferdinand Guiffroy 62430 Sallaumines,50.42779248496308,2.85566575123924,,,0,
GIV1VFEU,GIVVFE,Vert Feuillage,2 Rue Charles Ferrand 62580 Givenchy-en-Gohelle,50.388778501039326,2.777395428648067,,,0,
LCR1RLOB,LCRRLO,Rue des Lobiaux n°1108,1101 Rue de Lobiau 62136 La Couture,50.57411355960048,2.7261416272147043,,,0,
VEQ2RDVE,VEQRDV,Route de Verquin,8 Rue de Verquin 62290 Nœux-les-Mines,50.48818224808217,2.655666454141936,,,0,
GAU1HERI,GAUHER,Héripré,21 Rue de la Chaudiere 62150 Gauchin-Légal,50.40366069123574,2.563608651915597,,,0,
HIN1CIME,HINCI1,Cimetière,370 Rue de Béthune 62232 Hinges,50.56162641814264,2.6206428659784864,,,0,
HOU2CAMP,HOUCAM,Campagne,243 Route de Divion 62150 Houdain,50.457460514278,2.525707971329407,,,0,
GON2EPJV,EPJ2GN,Ecole P J. Verne,28 Rue de la Libération 62920 Gonnehem,50.5627342320601,2.5714964211495657,,,0,
LLS1RDMA,RDM1LR,Rue Maisonnettes,69 Rue de Busnettes 62190 Lillers,50.55554534896359,2.5078129625299272,,,0,
WIT2GRUE,GRU2WT,Grand Rue,15a Grand Rue 62120 Witternesse,50.61159097558331,2.3675641050011547,,,0,
HAM2CHAP,CHA2HT,Chapelle,25 Rue de Berguette 62190 Ham-en-Artois,50.59182134109529,2.4554297880271982,,,0,
HAM2CPRE,PRE2HT,Chemin des Près,5 Rue de Berguette 62190 Ham-en-Artois,50.590340578929926,2.456088595591535,,,0,
GRE2CORM,GRECOR,Cormorans,57 Rue Lamendin 62160 Grenay,50.451190870026494,2.7412090534844724,,,0,
AUB1MAEC,MAE1AS,Mairie,765 Rue de Pernes 62190 Auchy-au-Bois,50.551352665100055,2.3705972363077823,,,0,
BEG2LLAC,BEGLLA,Le Lac,28 Rue du Lac 62150 Beugin,50.4381954861215,2.508411714270616,,,0,
BEU1CDQF,BEUCDF,Collège Debeyre - Quai 06,11 Rue Jean Zay 62660 Beuvry,50.51826494949852,2.6655950084228213,,,0,
BEU1CDQE,BEUCDE,Collège Debeyre - Quai 05,11 Rue Jean Zay 62660 Beuvry,50.51838210066894,2.6653987756388844,,,0,
EVI1EZOL,EVIEZO,Zola,429 Rue Florentin Meresse 62141 Évin-Malmaison,50.44346347749602,3.03295134010313,,,0,
LET1MAEC,MAE1L2,Mairie,18 Rue de la Mairie 62145 Liettres,50.59568127370607,2.3413836397319834,,,0,
ISB1RDLI,RDL1IS,Rue de Lillers,481 Rue de Lillers 62330 Isbergues,50.60345920142511,2.441883527190878,,,0,
VIE1PLAC,VIEPLA,Mairie,240 Place la Place 62136 Vieille-Chapelle,50.59094363128347,2.702288020119499,,,0,
VIE18MAI,VIE8MA,8 Maisons,1480 Rue Marsy 62136 Vieille-Chapelle,50.595235344090405,2.7246005345539257,,,0,
ANG1TRAN,ANGTR1,Transvaal,71bis Rue Georges Clémenceau 62143 Angres,50.40505041950563,2.768678887728159,,,0,
BOI1EGLI,BOIEG1,Eglise,35 Route de Neuvireuil 62320 Bois-Bernard,50.38189347743549,2.9127154067741903,,,0,
NOR1RJFE,RJF1NF,Rue Jules Ferry,24bis Rue Jules Ferry 62120 Norrent-Fontes,50.58489434885588,2.4116638472083096,,,0,
ISB2RPIE,RPI2IS,Roupie,958 Rue Louis Dupont 62330 Isbergues,50.6282841805832,2.4245332679525924,,,0,
LIR2MAIR,MAI2L3,Mairie,7 Rue d’Hesdin 62190 Lières,50.55401382845746,2.4168280688062382,,,0,
HAM2GMAR,GMA2HT,Grand Marais,54 Rue du Chainelet 62190 Ham-en-Artois,50.59086056883144,2.473732678116467,,,0,
MAH2RDPR,RDP2MZ,Rue des Prés,20 Rue des Prés 62120 Mazinghem,50.60232858274516,2.4034865139111568,,,0,
AME1RPRI,RPI1AM,Rue Principale,10bis Rue Principale 62190 Ames,50.5426385464638,2.4169085474933545,,,0,
AME1RDLI,RDL1AM,Rue Lillers 44,23a Rue de Lillers 62190 Ames,50.53757112708017,2.4149438260636944,,,0,
AME1RDL1,RD11AM,Rue de Lillers,501 Rue d’Hurionville 62190 Ames,50.52889692822741,2.426795005958215,,,0,
NOG1PAST,NOGPAS,Pasteur,10 Rue Pasteur 62950 Noyelles-Godault,50.42165625474642,2.992734047655452,,,0,
BOQ2RPRI,RPR2BQ,Rue Principale,14b Rue Principale 62190 Bourecq,50.56976799889937,2.43933401811872,,,0,
SAV1COGB,COB1SV,Collège Brassens,338 Rue de Guarbecque 62350 Saint-Venant,50.62121968023148,2.5370130795878105,,,0,
BUS1RDBC,RBC1B1,Bas Champs,329 Rue de Robecq 62350 Busnes,50.57471062994183,2.535418748772209,,,0,
AMT1CAUC,CAU1AT,Cauchiette,4 Rue de la Cauchiette 62260 Amettes,50.53328923660492,2.404155336282692,,,0,
FER1MAIR,MAI1FF,Mairie,66 Chaussée Brunehaut 62260 Ferfay,50.51831191887741,2.425228251031237,,,0,
AME1RDLA,RLA1AM,Rue de Lillers A,7 Rue de Lillers 62190 Ames,50.535297779201606,2.4059738332072187,,,0,
AVI2FOS7,AVIFOS,Fosse 7,46 Rue Notre Dame de Lorette 62210 Avion,50.40471597437248,2.815442332636879,,,0,
VIE1MARS,VIEMAR,Marsy,2313 Rue Marsy 62136 Vieille-Chapelle,50.59923347613638,2.733933693952864,,,0,
NOR2RDEG,RDE2NF,Eglise,19 Route Departementale 943 62120 Norrent-Fontes,50.58196188184896,2.410137853052428,,,0,
BUS1LPRI,LPR1B1,La Pierrière,1590 Rue de Guarbecque 62350 Busnes,50.60066890762652,2.506966082368611,,,0,
BET1MA11,MA11BT,Lycée Malraux - Quai 11,441 Rue Jules Massenet 62400 Béthune,50.52080900990439,2.653326707913368,,,0,
LIN2PVER,PVE2L5,Place Verte,34 Rue de Lambres 62120 Linghem,50.59880569400235,2.376773808268139,,,0,
EQU2PLEG,PLE2EQ,Place  Eglise,42 Rue Principale 62190 Ecquedecques,50.56092390679817,2.4484278839167763,,,0,
LIR1RDHE,RDH1L3,Rue d'Hesdin,42 Rue d’Hesdin 62190 Lières,50.55093121929284,2.394519688843861,,,0,
NOR1RDEG,RDE1NF,Eglise,16 Route Departementale 943 62120 Norrent-Fontes,50.58213262123435,2.4096308882560846,,,0,
HAM1GMAR,GMA1HT,Grand Marais,69 Rue du Chainelet 62190 Ham-en-Artois,50.59112038481688,2.4740293146754224,,,0,
LEN1GA07,LENG07,Gares - Quai 07,52 Rue Jean Letienne 62300 Lens,50.4277165571724,2.825985330573749,,,0,
CUI2JJAU,CUIJJ1,Jean Jaurès,61 Rue Jean Jaurès 62149 Cuinchy,50.52769112792149,2.744696924292221,,,0,
MER1PICA,MERPI1,Picasso,28 Rue Condorcet 62680 Méricourt,50.398776920040056,2.875960301162712,,,0,
GRE1CARM,GRECAR,Eglise,2 Rue Lamendin 62160 Grenay,50.4489334666073,2.737354676509144,,,0,
MAZ1MONT,MAZMO1,Montaigne,1 Residence du Domaine du Cavalier 62670 Mazingarbe,50.46502867473634,2.7565156098513834,,,0,
MAZ1RACI,MAZRAC,Racine,3 Boulevard de la Fosse 62670 Mazingarbe,50.46628819349082,2.758142681388384,,,0,
LOR2CLIE,LORCLI,Mairie,8 Rue des Tronchants 62840 Lorgies,50.56773069220324,2.790589109897904,,,0,
OIG1VAUB,OIGVAU,Vauban,4 Rue Joseph Marie Jacquard 62590 Oignies,50.4568354351476,2.9998976205792505,,,0,
AVI1PELU,AVIPE1,Eluard,49 Rue Paul Eluard 62210 Avion,50.39746923350412,2.8349419593933423,,,0,
GRE3BEUG,GREBEU,Beugnet,68 Rue Jules Guesde 62160 Grenay,50.448416335312,2.749955108470853,,,0,
HEN2ANPE,HENANP,Prévert,133 Avenue des Fusillés 62110 Hénin-Beaumont,50.42117464393779,2.957560202290964,,,0,
BUS2STAD,STD2B1,Stade,361 Rue Delalleau 62350 Busnes,50.58898402642929,2.52314544856488,,,0,
CHO1STAD,STA1CH,Stade,554 Rue de Gonnehem 62920 Chocques,50.54529292412483,2.572414457365923,,,0,
FER1CEAU,CHA1FF,Château d'eau,1108 Rue Salvador Allende 62260 Ferfay,50.52328917874282,2.4392534156499868,,,0,
GON2EGLI,EGL2GN,Eglise,14bis Place Louis et Andre Delannoy 62920 Gonnehem,50.562673836669454,2.574932596141348,,,0,
BUS2LMIQ,LMI2B1,La Miquellerie,1400 Rue de la Flandrie 62350 Busnes,50.58740550270888,2.497325286927049,,,0,
HIN2CIME,HINCIM,Cimetière,349 Rue de Béthune 62232 Hinges,50.5617067345431,2.620826407354033,,,0,
LCR1RL54,LCRRL5,Rue des Lobes n°54,43 Rue des Lobes 62136 La Couture,50.5835332322783,2.677393664162952,,,0,
LCR1C126,LCRC12,Rue des Chavattes n°1260,1296 Rue des Chavattes 62136 La Couture,50.56420646963283,2.727177337389232,,,0,
AVI2COSM,AVICOS,Rue Lamendin,34 Rue Arthur Lamendin 62210 Avion,50.40649802785716,2.8410546908229515,,,0,
LIE2PBOI,LIEPBO,Petits Bois,36bis Route d’Avion 62800 Liévin,50.410812704700994,2.790647029944061,,,0,
MAZ1COBP,MAZCOB,Collège Pascal,84bis Rue Dutouquet 62670 Mazingarbe,50.46099158202875,2.7206124495689927,,,0,
LIE1VSOU,LIEVSO,Val de Souchez,181 Rue Pierre Brossolette 62210 Avion,50.41067690928276,2.8006011515962776,,,0,
BUL1MARC,BULMA1,Fernand Marche,20 rue Fernand Marche 62160 Bully-les-Mines,50.44518795651505,2.713016624076638,,,0,
LIR1MAMO,MAM1L3,Monument Morts,3 Rue d’Auchel 62190 Lières,50.55417447211473,2.418109731021348,,,0,
LAM1ECOL,ECO1L1,Eglise,23 Rue Nationale 62120 Lambres,50.61458434672766,2.3988784646772245,,,0,
GUA2PAST,PST2GU,Pasteur,9bis Rue Pasteur 62330 Guarbecque,50.61776542185695,2.4940104215246386,,,0,
NOY2CIME,NOYCIM,Cimetière,722 Rue des Résistants 62980 Noyelles-lès-Vermelles,50.49188168791668,2.726460176542489,,,0,
AMT1CHAP,CHA1AT,Chapelle,2 Rue du Bout d’Amont 62260 Amettes,50.52927709500275,2.389780023611339,,,0,
MER1BLAN,MERBL1,Blanqui,68 Rue Blanqui 62680 Méricourt,50.404629454637856,2.8545562393387383,,,0,
ESS2SEVE,ESSSEV,Sévelingue,27 Rue de Sévelingue 62400 Essars,50.550312396304285,2.654484459212704,,,0,
HAI1LREX,HAILR1,Le Rex,1052 Rue Emile Zola 62940 Haillicourt,50.46420470137594,2.559664926704236,,,0,
ISB1COPI,COP1IS,Collège Piquet,199g Rue du Docteur Bailliet 62330 Isbergues,50.6134472391376,2.4570880643578943,,,0,
CAY2DOMU,CAYDOM,Dorés Musis,43 Rue Pasteur 62144 Carency,50.38012441249015,2.713779088679852,,,0,
GON1RDBE,RDB1GN,Rue de Béthune,209 Rue de Béthune 62920 Gonnehem,50.5629937034612,2.585609738292351,,,0,
EQU1PLRI,PLR1EQ,Place du Rietz,3 Place du Rietz 62190 Ecquedecques,50.560683566679,2.446328948648569,,,0,
GON1EQUI,EQU1GN,Equilibre,63 Rue Leonce Breuvart 62920 Gonnehem,50.55769517037407,2.545011954520093,,,0,
ESB1CTRA,CTR1EB,Transvaal,1090 Chaussée Brunehaut 62145 Estrée-Blanche,50.58636080578319,2.3300259752548294,,,0,
LET2RDLA,RDL2L2,Lambres,8 Rue de Lambres 62145 Liettres,50.5934381564584,2.3492188514023384,,,0,
SAL1LYSA,SALLYS,Lycée Peupleraie,Collège Joséphine Baker 62430 Sallaumines,50.41369916156805,2.863454183270891,,,0,
MER2CALV,MERCAL,Desmoulins,2 Rue Joliot Curie 62680 Méricourt,50.39867468392782,2.872660245008446,,,0,
NOG2MAIR,NOGMAI,Mairie,19 Rue de Verdun 62950 Noyelles-Godault,50.420574348116126,2.9937030340082385,,,0,
LCR1RDMO,LCRRDM,Rue du Moulin,1801 Rue de Lobiau 62136 La Couture,50.57376867390629,2.7358308572065715,,,0,
GON1CAUR,GONCAU,Cauroy,324 Rue du Cauroy 62920 Gonnehem,50.56506785956186,2.606113016776832,,,0,
MOB1PTHE,PTH1MB,Pont Hellebois,32 Rue du Pont Hellebois 62350 Mont-Bernanchon,50.59036187016208,2.572598073135022,,,0,
DPINGL,DPINGL,Air-Sur-La-Lys,28 Route de Lambres 62120 Aire-sur-la-Lys,50.629657995388726,2.390505961136157,,,0,
BOQ1CHAP,CHA1BQ,Chapelle,67 Rue Principale 62190 Bourecq,50.57068771935515,2.4334760987467905,,,0,
BUS2MAIR,MAI2B2,Place Mairie,25 Rue Delalleau 62350 Busnes,50.587680254053865,2.519166984156378,,,0,
BUS1LMIQ,LMI1B1,La Miquellerie,1346 Rue de la Flandrie 62350 Busnes,50.58720795062872,2.4974796528824745,,,0,
SHC1RPRI,RPR1SH,Mairie,41 Rue Principale 62120 Saint-Hilaire-Cottes,50.57230687839029,2.414392006198636,,,0,
REL1GRUE,GRU1RY,Grand Rue,2a Grand Rue 62120 Rely,50.567844008595976,2.357128645308452,,,0,
ISB2MEGL,MEG2IS,Molinghem Eglise,2a Rue de l’Eglise Saint Maurice 62330 Isbergues,50.6097909530245,2.443376961921899,,,0,
LAB1SPET,LABSP1,Scierie Peter,1465 Rue Jules Guesde 62122 Labeuvrière,50.51568904343495,2.546849920231382,,,0,
LLS2ORGE,ORG2LR,Orgeville,107 Rue Principale Ham de Manquevi 62190 Lillers,50.58158290575063,2.4585756656683464,,,0,
GON2CEJB,CJB2GN,Centre J. Brel,54 La Place de Busnettes 62920 Gonnehem,50.55723207739079,2.5319275816683247,,,0,
FER1ECDE,ECD1FF,Ecole Debussy,1072 Rue de Lillers 62260 Ferfay,50.53218493857554,2.432698397446878,,,0,
LAM2SQUA,SQU2L1,Square Poidatz,48 Route Departementale 943 62120 Lambres,50.61858665807116,2.3955418067723,,,0,
ROB2BRAS,BRA2RB,Brasserie 30,30 Rue de la Brasserie 62350 Robecq,50.5980799809948,2.5610633638811104,,,0,
ISB2RDDC,RDR2IS,Rue du Dr Bailliet,520 Rue du Docteur Bailliet 62330 Isbergues,50.61186304131424,2.4533906856838663,,,0,
EQU1PLEG,PLE1EQ,Place  Eglise,38 Rue Principale 62190 Ecquedecques,50.56095948519371,2.4487659623623337,,,0,
QUE1RDLA,RDL1QR,Grande Rue,76 Grand Rue 62120 Quernes,50.60332036052108,2.3676577632933307,,,0,
